slug,title,discoteca_slug,subtitle,description,event_type,start_at,end_at,door_open_at,currency,price_from,price_to,tickets_url,poster_url,status,active,source,metadata
eden-20260911-viva-warriors,Viva Warriors @ 11 Sep 2026,eden,Lineup TBA,Viva Warriors en eden - 11/09/2026,event,2026-09-11T23:59:00Z,2026-09-12T06:00:00Z,2026-09-11T23:00:00Z,EUR,35,80,https://eden.com/tickets,https://images.ibizaglam.app/eden-event.jpg,scheduled,true,manual,{}
ushuaia-20260912-ants,ANTS @ 12 Sep 2026,ushuaia,Lineup estelar,ANTS en ushuaia - 12/09/2026,event,2026-09-12T23:59:00Z,2026-09-13T06:00:00Z,2026-09-12T23:00:00Z,EUR,65,150,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260912-black-coffee,Black Coffee @ 12 Sep 2026,hi-ibiza,Black Coffee & Friends,Black Coffee en hi-ibiza - 12/09/2026,event,2026-09-12T23:59:00Z,2026-09-13T06:00:00Z,2026-09-12T23:00:00Z,EUR,65,150,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260912-robin-schulz,Robin Schulz @ 12 Sep 2026,pacha,Robin Schulz & Friends,Robin Schulz en pacha - 12/09/2026,event,2026-09-12T23:59:00Z,2026-09-13T06:00:00Z,2026-09-12T23:00:00Z,EUR,50,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260912-elrow,elrow @ 12 Sep 2026,unvrs,Enter the Wortex,elrow en unvrs - 12/09/2026,event,2026-09-12T23:59:00Z,2026-09-13T06:00:00Z,2026-09-12T23:00:00Z,EUR,70,180,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260912-elrow,elrow @ 12 Sep 2026,amnesia,Lineup loco,elrow en amnesia - 12/09/2026,event,2026-09-12T23:59:00Z,2026-09-13T06:00:00Z,2026-09-12T23:00:00Z,EUR,55,130,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
dc10-20260912-circoloco,Circoloco @ 12 Sep 2026,dc10,Lineup TBA,Circoloco en dc10 - 12/09/2026,event,2026-09-12T23:59:00Z,2026-09-13T06:00:00Z,2026-09-12T23:00:00Z,EUR,55,140,https://dc10.com/tickets,https://images.ibizaglam.app/dc10-event.jpg,scheduled,true,manual,{}
eden-20260912-defected,Defected @ 12 Sep 2026,eden,Lineup TBA,Defected en eden - 12/09/2026,event,2026-09-12T23:59:00Z,2026-09-13T06:00:00Z,2026-09-12T23:00:00Z,EUR,40,90,https://eden.com/tickets,https://images.ibizaglam.app/eden-event.jpg,scheduled,true,manual,{}
ushuaia-20260913-swedish-house-mafia,Swedish House Mafia @ 13 Sep 2026,ushuaia,SHM,Swedish House Mafia en ushuaia - 13/09/2026,event,2026-09-13T23:59:00Z,2026-09-14T06:00:00Z,2026-09-13T23:00:00Z,EUR,75,180,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260913-the-anarchist,The Anarchist @ 13 Sep 2026,hi-ibiza,Lineup TBA,The Anarchist en hi-ibiza - 13/09/2026,event,2026-09-13T23:59:00Z,2026-09-14T06:00:00Z,2026-09-13T23:00:00Z,EUR,55,130,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260913-solomun-+1,Solomun +1 @ 13 Sep 2026,pacha,Solomun,Solomun +1 en pacha - 13/09/2026,event,2026-09-13T23:59:00Z,2026-09-14T06:00:00Z,2026-09-13T23:00:00Z,EUR,60,140,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260913-carl-cox,Carl Cox @ 13 Sep 2026,unvrs,Carl Cox all-night-long,Carl Cox en unvrs - 13/09/2026,event,2026-09-13T23:59:00Z,2026-09-14T06:00:00Z,2026-09-13T23:00:00Z,EUR,75,190,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260913-together,Together @ 13 Sep 2026,amnesia,Lineup TBA,Together en amnesia - 13/09/2026,event,2026-09-13T23:59:00Z,2026-09-14T06:00:00Z,2026-09-13T23:00:00Z,EUR,50,120,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
ushuaia-20260914-f***-me-im-famous,F*** ME I'M FAMOUS! @ 14 Sep 2026,ushuaia,David Guetta & Friends,F*** ME I'M FAMOUS! en ushuaia - 14/09/2026,event,2026-09-14T23:59:00Z,2026-09-15T06:00:00Z,2026-09-14T23:00:00Z,EUR,65,150,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260914-solèy,Solèy @ 14 Sep 2026,hi-ibiza,Francis Mercier & Guests,Solèy en hi-ibiza - 14/09/2026,event,2026-09-14T23:59:00Z,2026-09-15T06:00:00Z,2026-09-14T23:00:00Z,EUR,60,140,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260914-sonny-fodera,Sonny Fodera @ 14 Sep 2026,pacha,Sonny Fodera & Friends,Sonny Fodera en pacha - 14/09/2026,event,2026-09-14T23:59:00Z,2026-09-15T06:00:00Z,2026-09-14T23:00:00Z,EUR,45,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260914-experts-only,Experts Only @ 14 Sep 2026,unvrs,John Summit,Experts Only en unvrs - 14/09/2026,event,2026-09-14T23:59:00Z,2026-09-15T06:00:00Z,2026-09-14T23:00:00Z,EUR,70,180,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
dc10-20260914-circoloco,Circoloco @ 14 Sep 2026,dc10,Lineup TBA,Circoloco en dc10 - 14/09/2026,event,2026-09-14T23:59:00Z,2026-09-15T06:00:00Z,2026-09-14T23:00:00Z,EUR,50,130,https://dc10.com/tickets,https://images.ibizaglam.app/dc10-event.jpg,scheduled,true,manual,{}
ushuaia-20260915-calvin-harris,Calvin Harris @ 15 Sep 2026,ushuaia,Calvin Harris,Calvin Harris en ushuaia - 15/09/2026,event,2026-09-15T23:59:00Z,2026-09-16T06:00:00Z,2026-09-15T23:00:00Z,EUR,80,200,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260915-eastenderz,eastenderz @ 15 Sep 2026,hi-ibiza,East End Dubs & Guests,eastenderz en hi-ibiza - 15/09/2026,event,2026-09-15T23:59:00Z,2026-09-16T06:00:00Z,2026-09-15T23:00:00Z,EUR,55,130,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260915-vintage-culture,Vintage Culture @ 15 Sep 2026,pacha,Vintage Culture,Vintage Culture en pacha - 15/09/2026,event,2026-09-15T23:59:00Z,2026-09-16T06:00:00Z,2026-09-15T23:00:00Z,EUR,50,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260915-æden,ÆDEN @ 15 Sep 2026,unvrs,Anyma,ÆDEN en unvrs - 15/09/2026,event,2026-09-15T23:59:00Z,2026-09-16T06:00:00Z,2026-09-15T23:00:00Z,EUR,80,200,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260915-cocoon,Cocoon @ 15 Sep 2026,amnesia,Sven Väth,Cocoon en amnesia - 15/09/2026,event,2026-09-15T23:59:00Z,2026-09-16T06:00:00Z,2026-09-15T23:00:00Z,EUR,55,130,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
ushuaia-20260916-tomorrowland,Tomorrowland @ 16 Sep 2026,ushuaia,Dimitri Vegas & Like Mike,Tomorrowland en ushuaia - 16/09/2026,event,2026-09-16T23:59:00Z,2026-09-17T06:00:00Z,2026-09-16T23:00:00Z,EUR,70,160,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260916-our-house,OUR HOUSE @ 16 Sep 2026,hi-ibiza,MEDUZA + James Hype,OUR HOUSE en hi-ibiza - 16/09/2026,event,2026-09-16T23:59:00Z,2026-09-17T06:00:00Z,2026-09-16T23:00:00Z,EUR,65,150,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260916-abracadabra,Abracadabra @ 16 Sep 2026,pacha,BLOND:ISH & Friends,Abracadabra en pacha - 16/09/2026,event,2026-09-16T23:59:00Z,2026-09-17T06:00:00Z,2026-09-16T23:00:00Z,EUR,50,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260916-paradise,Paradise @ 16 Sep 2026,unvrs,Jamie Jones,Paradise en unvrs - 16/09/2026,event,2026-09-16T23:59:00Z,2026-09-17T06:00:00Z,2026-09-16T23:00:00Z,EUR,65,170,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
ushuaia-20260917-martin-garrix,Martin Garrix @ 17 Sep 2026,ushuaia,Martin Garrix,Martin Garrix en ushuaia - 17/09/2026,event,2026-09-17T23:59:00Z,2026-09-18T06:00:00Z,2026-09-17T23:00:00Z,EUR,70,160,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260917-bed,bed @ 17 Sep 2026,hi-ibiza,Lineup TBA,bed en hi-ibiza - 17/09/2026,event,2026-09-17T23:59:00Z,2026-09-18T06:00:00Z,2026-09-17T23:00:00Z,EUR,50,120,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260917-music-on,Music On @ 17 Sep 2026,pacha,Marco Carola,Music On en pacha - 17/09/2026,event,2026-09-17T23:59:00Z,2026-09-18T06:00:00Z,2026-09-17T23:00:00Z,EUR,55,130,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260917-fisher,FISHER @ 17 Sep 2026,unvrs,FISHER & Friends,FISHER en unvrs - 17/09/2026,event,2026-09-17T23:59:00Z,2026-09-18T06:00:00Z,2026-09-17T23:00:00Z,EUR,70,180,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
eden-20260917-toolroom,Toolroom @ 17 Sep 2026,eden,Lineup TBA,Toolroom en eden - 17/09/2026,event,2026-09-17T23:59:00Z,2026-09-18T06:00:00Z,2026-09-17T23:00:00Z,EUR,35,80,https://eden.com/tickets,https://images.ibizaglam.app/eden-event.jpg,scheduled,true,manual,{}
ushuaia-20260918-calvin-harris,Calvin Harris @ 18 Sep 2026,ushuaia,Calvin Harris,Calvin Harris en ushuaia - 18/09/2026,event,2026-09-18T23:59:00Z,2026-09-19T06:00:00Z,2026-09-18T23:00:00Z,EUR,80,200,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260918-dom-dolla,Dom Dolla @ 18 Sep 2026,hi-ibiza,Dom Dolla & Friends,Dom Dolla en hi-ibiza - 18/09/2026,event,2026-09-18T23:59:00Z,2026-09-19T06:00:00Z,2026-09-18T23:00:00Z,EUR,60,140,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260918-music-on,Music On @ 18 Sep 2026,pacha,Marco Carola,Music On en pacha - 18/09/2026,event,2026-09-18T23:59:00Z,2026-09-19T06:00:00Z,2026-09-18T23:00:00Z,EUR,55,130,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260918-galactic-circus,Galactic Circus @ 18 Sep 2026,unvrs,David Guetta,Galactic Circus en unvrs - 18/09/2026,event,2026-09-18T23:59:00Z,2026-09-19T06:00:00Z,2026-09-18T23:00:00Z,EUR,75,190,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260918-glitterbox,Glitterbox @ 18 Sep 2026,amnesia,Armand Van Helden,Glitterbox en amnesia - 18/09/2026,event,2026-09-18T23:59:00Z,2026-09-19T06:00:00Z,2026-09-18T23:00:00Z,EUR,60,140,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
eden-20260918-viva-warriors,Viva Warriors @ 18 Sep 2026,eden,Lineup TBA,Viva Warriors en eden - 18/09/2026,event,2026-09-18T23:59:00Z,2026-09-19T06:00:00Z,2026-09-18T23:00:00Z,EUR,35,80,https://eden.com/tickets,https://images.ibizaglam.app/eden-event.jpg,scheduled,true,manual,{}
ushuaia-20260919-ants,ANTS @ 19 Sep 2026,ushuaia,Lineup estelar,ANTS en ushuaia - 19/09/2026,event,2026-09-19T23:59:00Z,2026-09-20T06:00:00Z,2026-09-19T23:00:00Z,EUR,65,150,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260919-black-coffee,Black Coffee @ 19 Sep 2026,hi-ibiza,Black Coffee & Friends,Black Coffee en hi-ibiza - 19/09/2026,event,2026-09-19T23:59:00Z,2026-09-20T06:00:00Z,2026-09-19T23:00:00Z,EUR,65,150,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260919-robin-schulz,Robin Schulz @ 19 Sep 2026,pacha,Robin Schulz & Friends,Robin Schulz en pacha - 19/09/2026,event,2026-09-19T23:59:00Z,2026-09-20T06:00:00Z,2026-09-19T23:00:00Z,EUR,50,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260919-elrow,elrow @ 19 Sep 2026,unvrs,Enter the Wortex,elrow en unvrs - 19/09/2026,event,2026-09-19T23:59:00Z,2026-09-20T06:00:00Z,2026-09-19T23:00:00Z,EUR,70,180,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260919-elrow,elrow @ 19 Sep 2026,amnesia,Lineup loco,elrow en amnesia - 19/09/2026,event,2026-09-19T23:59:00Z,2026-09-20T06:00:00Z,2026-09-19T23:00:00Z,EUR,55,130,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
dc10-20260919-circoloco,Circoloco @ 19 Sep 2026,dc10,Lineup TBA,Circoloco en dc10 - 19/09/2026,event,2026-09-19T23:59:00Z,2026-09-20T06:00:00Z,2026-09-19T23:00:00Z,EUR,55,140,https://dc10.com/tickets,https://images.ibizaglam.app/dc10-event.jpg,scheduled,true,manual,{}
eden-20260919-defected,Defected @ 19 Sep 2026,eden,Lineup TBA,Defected en eden - 19/09/2026,event,2026-09-19T23:59:00Z,2026-09-20T06:00:00Z,2026-09-19T23:00:00Z,EUR,40,90,https://eden.com/tickets,https://images.ibizaglam.app/eden-event.jpg,scheduled,true,manual,{}
ushuaia-20260920-swedish-house-mafia,Swedish House Mafia @ 20 Sep 2026,ushuaia,SHM,Swedish House Mafia en ushuaia - 20/09/2026,event,2026-09-20T23:59:00Z,2026-09-21T06:00:00Z,2026-09-20T23:00:00Z,EUR,75,180,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260920-the-anarchist,The Anarchist @ 20 Sep 2026,hi-ibiza,Lineup TBA,The Anarchist en hi-ibiza - 20/09/2026,event,2026-09-20T23:59:00Z,2026-09-21T06:00:00Z,2026-09-20T23:00:00Z,EUR,55,130,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260920-solomun-+1,Solomun +1 @ 20 Sep 2026,pacha,Solomun,Solomun +1 en pacha - 20/09/2026,event,2026-09-20T23:59:00Z,2026-09-21T06:00:00Z,2026-09-20T23:00:00Z,EUR,60,140,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260920-carl-cox,Carl Cox @ 20 Sep 2026,unvrs,Carl Cox all-night-long,Carl Cox en unvrs - 20/09/2026,event,2026-09-20T23:59:00Z,2026-09-21T06:00:00Z,2026-09-20T23:00:00Z,EUR,75,190,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260920-together,Together @ 20 Sep 2026,amnesia,Lineup TBA,Together en amnesia - 20/09/2026,event,2026-09-20T23:59:00Z,2026-09-21T06:00:00Z,2026-09-20T23:00:00Z,EUR,50,120,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
ushuaia-20260921-f***-me-im-famous,F*** ME I'M FAMOUS! @ 21 Sep 2026,ushuaia,David Guetta & Friends,F*** ME I'M FAMOUS! en ushuaia - 21/09/2026,event,2026-09-21T23:59:00Z,2026-09-22T06:00:00Z,2026-09-21T23:00:00Z,EUR,65,150,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260921-solèy,Solèy @ 21 Sep 2026,hi-ibiza,Francis Mercier & Guests,Solèy en hi-ibiza - 21/09/2026,event,2026-09-21T23:59:00Z,2026-09-22T06:00:00Z,2026-09-21T23:00:00Z,EUR,60,140,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260921-sonny-fodera,Sonny Fodera @ 21 Sep 2026,pacha,Sonny Fodera & Friends,Sonny Fodera en pacha - 21/09/2026,event,2026-09-21T23:59:00Z,2026-09-22T06:00:00Z,2026-09-21T23:00:00Z,EUR,45,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260921-experts-only,Experts Only @ 21 Sep 2026,unvrs,John Summit,Experts Only en unvrs - 21/09/2026,event,2026-09-21T23:59:00Z,2026-09-22T06:00:00Z,2026-09-21T23:00:00Z,EUR,70,180,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
dc10-20260921-circoloco,Circoloco @ 21 Sep 2026,dc10,Lineup TBA,Circoloco en dc10 - 21/09/2026,event,2026-09-21T23:59:00Z,2026-09-22T06:00:00Z,2026-09-21T23:00:00Z,EUR,50,130,https://dc10.com/tickets,https://images.ibizaglam.app/dc10-event.jpg,scheduled,true,manual,{}
ushuaia-20260922-calvin-harris,Calvin Harris @ 22 Sep 2026,ushuaia,Calvin Harris,Calvin Harris en ushuaia - 22/09/2026,event,2026-09-22T23:59:00Z,2026-09-23T06:00:00Z,2026-09-22T23:00:00Z,EUR,80,200,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260922-eastenderz,eastenderz @ 22 Sep 2026,hi-ibiza,East End Dubs & Guests,eastenderz en hi-ibiza - 22/09/2026,event,2026-09-22T23:59:00Z,2026-09-23T06:00:00Z,2026-09-22T23:00:00Z,EUR,55,130,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260922-vintage-culture,Vintage Culture @ 22 Sep 2026,pacha,Vintage Culture,Vintage Culture en pacha - 22/09/2026,event,2026-09-22T23:59:00Z,2026-09-23T06:00:00Z,2026-09-22T23:00:00Z,EUR,50,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260922-æden,ÆDEN @ 22 Sep 2026,unvrs,Anyma,ÆDEN en unvrs - 22/09/2026,event,2026-09-22T23:59:00Z,2026-09-23T06:00:00Z,2026-09-22T23:00:00Z,EUR,80,200,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260922-cocoon,Cocoon @ 22 Sep 2026,amnesia,Sven Väth,Cocoon en amnesia - 22/09/2026,event,2026-09-22T23:59:00Z,2026-09-23T06:00:00Z,2026-09-22T23:00:00Z,EUR,55,130,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
ushuaia-20260923-tomorrowland,Tomorrowland @ 23 Sep 2026,ushuaia,Dimitri Vegas & Like Mike,Tomorrowland en ushuaia - 23/09/2026,event,2026-09-23T23:59:00Z,2026-09-24T06:00:00Z,2026-09-23T23:00:00Z,EUR,70,160,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260923-our-house,OUR HOUSE @ 23 Sep 2026,hi-ibiza,MEDUZA + James Hype,OUR HOUSE en hi-ibiza - 23/09/2026,event,2026-09-23T23:59:00Z,2026-09-24T06:00:00Z,2026-09-23T23:00:00Z,EUR,65,150,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260923-abracadabra,Abracadabra @ 23 Sep 2026,pacha,BLOND:ISH & Friends,Abracadabra en pacha - 23/09/2026,event,2026-09-23T23:59:00Z,2026-09-24T06:00:00Z,2026-09-23T23:00:00Z,EUR,50,120,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260923-paradise,Paradise @ 23 Sep 2026,unvrs,Jamie Jones,Paradise en unvrs - 23/09/2026,event,2026-09-23T23:59:00Z,2026-09-24T06:00:00Z,2026-09-23T23:00:00Z,EUR,65,170,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
ushuaia-20260924-martin-garrix,Martin Garrix @ 24 Sep 2026,ushuaia,Martin Garrix,Martin Garrix en ushuaia - 24/09/2026,event,2026-09-24T23:59:00Z,2026-09-25T06:00:00Z,2026-09-24T23:00:00Z,EUR,70,160,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260924-bed,bed @ 24 Sep 2026,hi-ibiza,Lineup TBA,bed en hi-ibiza - 24/09/2026,event,2026-09-24T23:59:00Z,2026-09-25T06:00:00Z,2026-09-24T23:00:00Z,EUR,50,120,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260924-music-on,Music On @ 24 Sep 2026,pacha,Marco Carola,Music On en pacha - 24/09/2026,event,2026-09-24T23:59:00Z,2026-09-25T06:00:00Z,2026-09-24T23:00:00Z,EUR,55,130,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260924-fisher,FISHER @ 24 Sep 2026,unvrs,FISHER & Friends,FISHER en unvrs - 24/09/2026,event,2026-09-24T23:59:00Z,2026-09-25T06:00:00Z,2026-09-24T23:00:00Z,EUR,70,180,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
eden-20260924-toolroom,Toolroom @ 24 Sep 2026,eden,Lineup TBA,Toolroom en eden - 24/09/2026,event,2026-09-24T23:59:00Z,2026-09-25T06:00:00Z,2026-09-24T23:00:00Z,EUR,35,80,https://eden.com/tickets,https://images.ibizaglam.app/eden-event.jpg,scheduled,true,manual,{}
ushuaia-20260925-calvin-harris,Calvin Harris @ 25 Sep 2026,ushuaia,Calvin Harris,Calvin Harris en ushuaia - 25/09/2026,event,2026-09-25T23:59:00Z,2026-09-26T06:00:00Z,2026-09-25T23:00:00Z,EUR,80,200,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260925-dom-dolla,Dom Dolla @ 25 Sep 2026,hi-ibiza,Dom Dolla & Friends,Dom Dolla en hi-ibiza - 25/09/2026,event,2026-09-25T23:59:00Z,2026-09-26T06:00:00Z,2026-09-25T23:00:00Z,EUR,60,140,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
pacha-20260925-music-on,Music On @ 25 Sep 2026,pacha,Marco Carola,Music On en pacha - 25/09/2026,event,2026-09-25T23:59:00Z,2026-09-26T06:00:00Z,2026-09-25T23:00:00Z,EUR,55,130,https://pacha.com/tickets,https://images.ibizaglam.app/pacha-event.jpg,scheduled,true,manual,{}
unvrs-20260925-galactic-circus,Galactic Circus @ 25 Sep 2026,unvrs,David Guetta,Galactic Circus en unvrs - 25/09/2026,event,2026-09-25T23:59:00Z,2026-09-26T06:00:00Z,2026-09-25T23:00:00Z,EUR,75,190,https://unvrs.com/tickets,https://images.ibizaglam.app/unvrs-event.jpg,scheduled,true,manual,{}
amnesia-20260925-glitterbox,Glitterbox @ 25 Sep 2026,amnesia,Armand Van Helden,Glitterbox en amnesia - 25/09/2026,event,2026-09-25T23:59:00Z,2026-09-26T06:00:00Z,2026-09-25T23:00:00Z,EUR,60,140,https://amnesia.com/tickets,https://images.ibizaglam.app/amnesia-event.jpg,scheduled,true,manual,{}
eden-20260925-viva-warriors,Viva Warriors @ 25 Sep 2026,eden,Lineup TBA,Viva Warriors en eden - 25/09/2026,event,2026-09-25T23:59:00Z,2026-09-26T06:00:00Z,2026-09-25T23:00:00Z,EUR,35,80,https://eden.com/tickets,https://images.ibizaglam.app/eden-event.jpg,scheduled,true,manual,{}
ushuaia-20260926-ants,ANTS @ 26 Sep 2026,ushuaia,Lineup estelar,ANTS en ushuaia - 26/09/2026,event,2026-09-26T23:59:00Z,2026-09-27T06:00:00Z,2026-09-26T23:00:00Z,EUR,65,150,https://ushuaia.com/tickets,https://images.ibizaglam.app/ushuaia-event.jpg,scheduled,true,manual,{}
hi-ibiza-20260926-black-coffee,Black Coffee @ 26 Sep 2026,hi-ibiza,Black Coffee & Friends,Black Coffee en hi-ibiza - 26/09/2026,event,2026-09-26T23:59:00Z,2026-09-27T06:00:00Z,2026-09-26T23:00:00Z,EUR,65,150,https://hi-ibiza.com/tickets,https://images.ibizaglam.app/hi-ibiza-event.jpg,scheduled,true,manual,{}
